MatchAthleteID,RankDifference,HeadToHeadDifference,DifferenceDurationToDateVsOpponent,DifferenceDurationInLastYear,DifferenceDurationOnCourtThisTournament,DifferenceMatchesInLastYear,DifferenceTournamentsInLastYear,MatchResult
0_P1,-1,0,19,262,-36,2,1,Lost
1_P1,-25,0,271,1118,-26,19,2,Won
0_P2,1,0,-19,-262,36,-2,-1,Won
503_P1,-3,0,-1511,619,,14,3,Lost
784_P1,-51,0,2355,1750,,32,6,Won
1261_P1,1,0,-5367,-636,-11,-13,-2,Lost
3320_P1,-4,0,-3753,-942,24,-21,-7,Lost
3655_P1,14,0,604,-1224,-61,-12,-1,Won
3743_P1,-3,0,801,186,52,-1,-1,Lost
3990_P1,3,0,-46,670,64,9,3,Won
4875_P1,-18,0,231,809,-20,17,7,Lost
6961_P1,1,0,-416,-319,15,-11,-2,Won
8891_P1,-1,0,285,-118,34,4,-1,Lost
495_P2,-5,0,-8139,214,-61,6,-3,Won
1261_P2,-1,0,5367,636,11,13,2,Won
3320_P2,4,0,3753,942,-24,21,7,Won
3655_P2,-14,0,-604,1224,61,12,1,Lost
3743_P2,3,0,-801,-186,-52,1,1,Won
3990_P2,-3,0,46,-670,-64,-9,-3,Lost
6961_P2,-1,0,416,319,-15,11,2,Lost
8891_P2,1,0,-285,118,-34,-4,1,Won
6_P1,-8,-2,-6217,-63,-35,5,-2,Won
8_P1,-21,2,6191,1801,-2,29,3,Won
6_P2,8,2,6217,63,35,-5,2,Lost
18_P2,-10,-1,4522,1008,,16,6,Won
25_P2,-1,-1,3733,581,,8,4,Won
86_P1,8,-3,-2535,-1428,-31,-26,0,Lost
87_P1,2,-6,2010,-1380,-29,-18,-3,Lost
88_P1,-5,-1,8492,626,36,11,1,Lost
89_P1,4,-2,9450,251,57,1,-2,Lost
92_P1,6,-8,950,-1497,-34,-22,-2,Lost
96_P1,-19,1,-868,557,-26,15,-2,Won
97_P1,-37,2,5709,949,-100,13,3,Won
107_P1,-7,3,11912,469,,8,0,Won
129_P1,-11,-2,3042,-12,-37,0,-4,Lost
135_P1,2,-2,-5763,-118,-25,5,0,Lost
151_P1,-13,-4,2363,642,,14,-1,Lost
157_P1,-13,2,2051,229,,10,-2,Won
160_P1,-3,1,1044,101,-67,4,-1,Won
217_P1,-12,3,2627,444,-29,11,5,Won
246_P1,5,-5,1829,-1561,21,-24,-4,Lost
250_P1,7,-7,853,-1549,-7,-25,-3,Lost
367_P1,1,-8,-5141,-630,0,-6,-4,Won
369_P1,6,-2,-2048,-894,-10,-17,1,Lost
406_P1,-1,5,-1148,-843,6,-17,-4,Lost
407_P1,-2,7,5086,519,28,4,2,Won
409_P1,3,3,-9034,336,33,9,4,Lost
412_P1,-3,-2,6926,1056,11,15,4,Won
413_P1,-30,6,-2154,517,-3,9,-4,Won
498_P1,9,-1,3746,-362,,-2,6,Lost
506_P1,-4,-2,8623,1244,,23,4,Won
593_P1,5,-3,-9946,-232,-19,-6,-1,Lost
594_P1,5,-1,7729,-167,-52,-3,5,Won
638_P1,-14,2,11616,527,21,9,-1,Won
642_P1,-29,3,-443,1188,-41,23,0,Won
707_P1,3,2,8630,-418,57,-12,-1,Won
712_P1,5,-6,1853,-635,67,-13,0,Lost
713_P1,-7,-3,-9261,196,-69,5,-1,Won
721_P1,-11,1,-1860,478,-7,8,-2,Won
727_P1,-16,4,-2219,255,,6,-5,Won
735_P1,-3,3,3663,-57,,-6,-1,Won
737_P1,3,-1,6900,879,51,15,8,Lost
738_P1,5,-5,1863,-522,11,-9,1,Lost
740_P1,4,1,1152,-741,-6,-16,-3,Lost
755_P1,-30,1,3994,728,,10,-1,Won
809_P1,-10,-2,2245,620,16,8,2,Won
813_P1,5,3,-7987,-639,6,-13,-3,Lost
856_P1,-6,4,-2071,73,-29,1,-3,Won
857_P1,2,2,1519,-254,6,-6,-2,Lost
862_P1,-25,2,-2250,972,-27,16,1,Won
865_P1,-32,4,3535,914,15,13,4,Won
895_P1,-19,3,-2505,27,-29,2,-6,Won
902_P1,-7,4,3050,-316,,-13,-4,Won
1050_P1,-10,-1,2130,580,-35,6,2,Lost
1073_P1,-4,-2,2394,279,-53,7,3,Lost
1082_P1,-5,1,5357,463,9,8,2,Won
1187_P1,-4,1,6154,-253,24,-12,-5,Won
1236_P1,-3,-2,2118,-89,11,-1,-2,Lost
1394_P1,-10,3,2316,722,-1,13,1,Won
1591_P1,-2,-1,1235,268,122,1,0,Lost
1595_P1,4,5,-1368,-899,-43,-14,-5,Won
1603_P1,-28,1,3956,1163,5,17,5,Won
1632_P1,2,4,-284,-782,64,-14,-5,Won
1653_P1,-13,2,5861,-45,,-4,-4,Lost
1801_P1,-10,2,-2529,301,-55,8,-4,Won
1838_P1,-20,2,6161,1057,38,18,4,Lost
1839_P1,7,-1,-731,-54,52,0,-1,Won
1842_P1,-10,4,1137,884,-17,18,0,Lost
1846_P1,-20,2,2202,933,-39,17,3,Won
1853_P1,-16,2,5934,-47,,-1,-4,Lost
1877_P1,5,6,3672,-270,52,-7,-3,Lost
1879_P1,1,-1,-4808,-1055,-13,-18,-6,Won
1882_P1,2,8,-2861,-1085,15,-19,-8,Lost
1884_P1,-23,1,2178,897,4,16,4,Won
1896_P1,-18,-1,-3607,-52,,5,-3,Lost
2209_P1,-13,5,3562,-600,,-14,-10,Won
2380_P1,-31,-3,5133,744,,16,2,Lost
2400_P1,5,1,-1988,171,94,3,0,Won
2402_P1,-1,-7,2611,701,-50,13,7,Lost
2440_P1,5,-2,2476,342,-10,10,4,Lost
2463_P1,-17,1,-269,-137,,1,-4,Won
2484_P1,1,-2,-2230,-83,55,-6,-6,Lost
2486_P1,-30,-2,-498,569,-46,13,6,Won
2858_P1,-4,4,2810,-200,-36,3,-2,Lost
2859_P1,-2,-2,-4413,-1382,23,-30,-8,Won
2860_P1,4,-5,-2810,200,,-3,2,Won
2867_P1,2,1,4434,1403,,30,8,Won
2871_P1,12,-2,-42,-451,,-7,5,Lost
2968_P1,-10,1,1813,1115,16,20,1,Lost
3003_P1,4,-5,-2346,572,14,13,5,Won
3004_P1,2,-5,-4718,227,38,5,4,Lost
3009_P1,1,-4,-2604,795,41,10,4,Lost
3012_P1,-11,-2,-2295,1198,33,19,1,Won
3017_P1,-13,-2,-2454,16,19,-3,-6,Won
3025_P1,-15,3,-1679,720,,12,-5,Won
3027_P1,-19,3,3147,186,,1,-3,Won
3123_P1,-18,2,2977,1026,34,24,-3,Lost
3143_P1,-8,3,203,319,,6,0,Won
3202_P1,-6,-2,720,311,-14,13,4,Won
3498_P1,20,-2,-232,-1081,-9,-20,1,Lost
3609_P1,-1,3,2646,-766,-45,-8,-2,Won
3705_P1,5,-2,218,-252,-6,0,3,Lost
3707_P1,-5,1,-3560,-578,-13,-14,-7,Lost
3722_P1,-21,1,962,567,,14,-6,Lost
3724_P1,-9,1,4723,699,,5,-3,Lost
3746_P1,-2,5,-313,394,2,-1,1,Lost
3795_P1,-11,8,-1828,-61,-5,-10,-7,Lost
3887_P1,11,-2,-1351,-1476,-15,-31,-5,Won
3951_P1,1,-4,398,-397,-45,3,0,Lost
3989_P1,-2,2,-474,-523,-45,-15,-4,Won
3991_P1,-8,7,-1914,0,50,-6,-5,Won
3992_P1,4,-2,-3012,417,-2,5,3,Lost
3995_P1,15,-2,-217,-931,67,-12,3,Lost
4002_P1,-5,-2,-869,575,23,8,-2,Won
4008_P1,-23,-2,-737,893,-2,14,7,Lost
4062_P1,-1,2,691,282,41,4,0,Lost
4068_P1,-11,-1,-497,-374,3,-10,0,Won
4452_P1,-6,2,183,852,,18,0,Lost
4473_P1,-6,2,-2242,865,5,10,5,Lost
4631_P1,3,-1,-409,156,-5,-2,3,Won
4689_P1,-9,1,0,434,,11,0,Won
4722_P1,-137,-2,1763,874,31,18,6,Won
4794_P1,-8,-1,-3141,628,6,8,0,Won
4826_P1,-11,1,-325,348,38,3,-3,Won
4839_P1,-23,1,-2389,983,-14,13,6,Won
4874_P1,-6,2,1028,367,-2,12,0,Lost
5044_P1,-11,2,-455,615,,9,-3,Lost
5250_P1,-1,-3,721,-33,-34,1,2,Lost
5735_P1,-4,3,1009,-415,42,-12,-6,Lost
5861_P1,5,-2,-930,563,0,15,7,Lost
5979_P1,21,-1,-1696,-335,23,-9,0,Won
6048_P1,17,-2,-1328,-354,30,-7,0,Lost
6195_P1,3,-3,-5400,73,22,-8,2,Lost
6199_P1,-31,-3,473,1077,-89,25,10,Won
6433_P1,1,2,-599,-879,44,-26,-4,Lost
6601_P1,4,-2,-5116,25,9,-11,2,Lost
6962_P1,2,-4,-1465,-212,20,-13,1,Lost
7631_P1,-11,2,931,596,105,5,0,Lost
7633_P1,-3,4,340,-254,95,-11,-6,Won
7694_P1,1,-1,280,339,46,1,0,Won
7697_P1,-8,1,1834,186,59,0,-1,Lost
7806_P1,4,-2,-2023,629,81,8,6,Lost
7847_P1,4,-3,-1016,257,10,-5,3,Lost
7849_P1,-5,-2,1046,-333,-25,-13,-3,Won
8581_P1,-10,2,2213,1554,,30,4,Lost
8775_P1,-6,1,-439,680,0,16,5,Lost
8830_P1,4,-2,-1155,-160,-39,0,4,Won
9212_P1,2,-2,188,498,-7,6,2,Lost
88_P2,5,1,-8492,-626,-36,-11,-1,Won
89_P2,-4,2,-9450,-251,-57,-1,2,Won
98_P2,-18,1,3447,1297,11,20,0,Won
103_P2,-10,-1,-1808,-160,,7,-5,Won
108_P2,-56,1,3921,1010,-128,18,0,Won
131_P2,-14,3,-5490,71,-27,10,-3,Lost
135_P2,-2,2,5763,118,25,-5,0,Won
160_P2,3,-1,-1044,-101,67,-4,1,Lost
161_P2,-23,2,3866,356,43,11,-1,Won
166_P2,-13,-1,2142,335,-39,7,-1,Won
186_P2,-30,7,-1958,625,,13,-3,Won
262_P2,-5,4,10269,266,,5,0,Lost
270_P2,-8,-2,-1888,433,,6,0,Lost
330_P2,-54,-1,2439,427,-23,11,1,Won
364_P2,5,-4,1967,-1701,8,-29,-6,Lost
367_P2,-1,8,5141,630,0,6,4,Lost
406_P2,1,-5,1148,843,-6,17,4,Won
407_P2,2,-7,-5086,-519,-28,-4,-2,Lost
408_P2,-26,2,7559,1388,46,22,1,Won
409_P2,-3,-3,9034,-336,-33,-9,-4,Won
412_P2,3,2,-6926,-1056,-11,-15,-4,Lost
425_P2,-26,1,3387,138,,4,-4,Won
505_P2,-4,-2,-9748,-374,,0,-2,Won
593_P2,-5,3,9946,232,19,6,1,Won
603_P2,-5,-5,-1658,750,29,6,0,Won
611_P2,-25,5,-2091,509,,9,-5,Won
633_P2,2,-2,6772,934,-53,17,7,Lost
647_P2,-35,2,3832,898,61,11,-3,Won
707_P2,-3,-2,-8630,418,-57,12,1,Lost
713_P2,7,3,9261,-196,69,-5,1,Lost
714_P2,-24,5,3450,727,1,8,2,Won
720_P2,-1,2,9841,40,39,2,0,Won
740_P2,-4,-1,-1152,741,6,16,3,Won
745_P2,-3,2,3587,83,5,-4,0,Won
809_P2,10,2,-2245,-620,-16,-8,-2,Lost
813_P2,-5,-3,7987,639,-6,13,3,Won
851_P2,-11,2,1430,-15,-119,3,-5,Lost
852_P2,-8,-2,8056,708,-56,14,3,Lost
855_P2,-7,-2,9198,242,11,1,-1,Lost
856_P2,6,-4,2071,-73,29,-1,3,Lost
857_P2,-2,-2,-1519,254,-6,6,2,Won
883_P2,3,3,-3249,-514,3,-10,-3,Won
892_P2,-10,-3,1708,628,-41,13,3,Lost
905_P2,1,3,2615,225,,4,2,Lost
1053_P2,-21,2,-538,1052,23,17,0,Won
1056_P2,-13,3,1847,760,,12,1,Won
1057_P2,-19,3,4768,900,,15,1,Lost
1060_P2,-3,4,5746,-6,,0,-3,Won
1061_P2,-4,-3,2323,208,,6,3,Lost
1076_P2,5,4,3567,-53,-63,-1,2,Won
1079_P2,-5,2,-5847,557,4,10,0,Won
1187_P2,4,-1,-6154,253,-24,12,5,Lost
1236_P2,3,2,-2118,89,-11,1,2,Won
1398_P2,-17,-6,5236,372,2,2,-2,Won
1591_P2,2,1,-1235,-268,-122,-1,0,Won
1595_P2,-4,-5,1368,899,43,14,5,Lost
1615_P2,-15,1,5919,149,,0,-3,Won
1617_P2,-23,-5,5296,639,,9,-1,Lost
1631_P2,4,6,4667,-51,91,-4,0,Won
1632_P2,-2,-4,284,782,-64,14,5,Lost
1634_P2,5,-3,2982,668,39,14,5,Lost
1642_P2,-22,6,5909,-331,-29,-11,-8,Won
1823_P2,-23,4,4231,1027,,13,2,Lost
1877_P2,-5,-6,-3672,270,-52,7,3,Won
1947_P2,-22,-4,5283,704,,14,2,Lost
2379_P2,-10,2,-1794,17,,-1,-4,Lost
2385_P2,-33,-2,1755,576,-89,12,3,Won
2402_P2,1,7,-2611,-701,50,-13,-7,Won
2440_P2,-5,2,-2476,-342,10,-10,-4,Won
2484_P2,-1,2,2230,83,-55,6,6,Won
2548_P2,-6,4,3637,-479,,-10,-8,Won
2552_P2,38,2,-5058,-306,89,-4,-3,Won
2576_P2,-35,2,2244,714,-36,16,4,Won
2635_P2,-15,-2,1276,864,,14,6,Lost
2858_P2,4,-4,-2810,200,36,-3,2,Won
2859_P2,2,2,4413,1382,-23,30,8,Lost
2860_P2,-4,5,2810,-200,,3,-2,Lost
2867_P2,-2,-1,-4434,-1403,,-30,-8,Lost
2868_P2,5,-6,639,1505,,29,11,Won
2871_P2,-12,2,42,451,,7,-5,Won
2873_P2,-89,1,3959,1661,-75,33,10,Won
3003_P2,-4,5,2346,-572,-14,-13,-5,Lost
3004_P2,-2,5,4718,-227,-38,-5,-4,Won
3009_P2,-1,4,2604,-795,-41,-10,-4,Won
3033_P2,-38,2,3398,20,,1,0,Won
3181_P2,-2,3,3004,1301,,29,8,Won
3189_P2,-7,-1,-253,700,,11,-1,Won
3202_P2,6,2,-720,-311,14,-13,-4,Lost
3282_P2,-4,2,2857,1199,13,28,9,Won
3334_P2,-17,1,-2008,-79,,-2,-5,Won
3498_P2,-20,2,232,1081,9,20,-1,Won
3609_P2,1,-3,-2646,766,45,8,2,Lost
3649_P2,2,2,-3003,-19,-15,-3,2,Won
3705_P2,-5,2,-218,252,6,0,-3,Won
3746_P2,2,-5,313,-394,-2,1,-1,Won
3750_P2,-7,5,173,-645,-19,-11,-9,Won
3811_P2,-12,2,2185,-652,,-6,-3,Won
3887_P2,-11,2,1351,1476,15,31,5,Lost
3951_P2,-1,4,-398,397,45,-3,0,Won
3953_P2,-16,3,355,1046,20,14,-3,Won
3956_P2,-7,1,-703,-344,39,-15,-7,Won
3989_P2,2,-2,474,523,45,15,4,Lost
3991_P2,8,-7,1914,0,-50,6,5,Lost
3992_P2,-4,2,3012,-417,2,-5,-3,Won
3995_P2,-15,2,217,931,-67,12,-3,Won
4002_P2,5,2,869,-575,-23,-8,2,Lost
4062_P2,1,-2,-691,-282,-41,-4,0,Won
4068_P2,11,1,497,374,-3,10,0,Lost
4274_P2,-85,-3,1537,1217,,26,12,Lost
4496_P2,-4,-2,-3068,690,,4,0,Won
4631_P2,-3,1,409,-156,5,2,-3,Lost
4874_P2,6,-2,-1028,-367,2,-12,0,Won
4886_P2,1,-2,-927,270,-1,4,4,Lost
5034_P2,-2,2,-4008,172,40,-1,-1,Won
5249_P2,2,3,-2873,227,29,6,1,Lost
5250_P2,1,3,-721,33,34,-1,-2,Won
5258_P2,-25,2,3115,825,-39,19,3,Won
5305_P2,-11,-1,549,539,-5,15,1,Won
5398_P2,1,-3,-2247,172,-25,8,2,Lost
5735_P2,4,-3,-1009,415,-42,12,6,Won
5792_P2,-11,-2,282,110,-30,5,4,Lost
5827_P2,-7,1,4362,365,-5,6,2,Lost
5861_P2,-5,2,930,-563,0,-15,-7,Won
5979_P2,-21,1,1696,335,-23,9,0,Lost
6048_P2,-17,2,1328,354,-30,7,0,Won
6051_P2,-53,-3,1541,650,-1,10,10,Won
6153_P2,3,-4,-5387,53,48,-9,2,Won
6456_P2,-4,1,762,292,,15,1,Won
6599_P2,1,1,-643,-762,59,-25,-5,Won
6602_P2,6,-5,-1880,-847,2,-26,-2,Lost
6750_P2,-5,1,857,355,-6,5,-3,Lost
7631_P2,11,-2,-931,-596,-105,-5,0,Won
7633_P2,3,-4,-340,254,-95,11,6,Lost
7962_P2,5,-3,-195,137,-6,8,5,Lost
7965_P2,-4,-2,-557,104,,1,1,Won
8082_P2,1,-2,58,0,25,-5,2,Won
8775_P2,6,-1,439,-680,0,-16,-5,Won
8830_P2,-4,2,1155,160,39,0,-4,Lost
8999_P2,2,-1,-29,-129,37,-11,1,Lost
9037_P2,1,1,-399,126,86,-5,0,Lost
9179_P2,-7,2,1306,663,68,13,0,Lost
9212_P2,-2,2,-188,-498,7,-6,-2,Won
9317_P2,1,-1,37,268,-21,-7,2,Lost
9353_P2,2,-2,58,289,20,-6,2,Won
158_P1,-21,2,-2562,2047,,34,-1,Won
364_P1,-5,4,-1967,1701,-8,29,6,Won
393_P1,-22,1,-3068,1560,,26,0,Won
633_P1,-2,2,-6772,-934,53,-17,-7,Won
763_P1,-8,1,1427,-18,,2,-5,Won
883_P1,-3,-3,3249,514,-3,10,3,Lost
1076_P1,-5,-4,-3567,53,63,1,-2,Lost
1631_P1,-4,-6,-4667,51,-91,4,0,Lost
1634_P1,-5,3,-2982,-668,-39,-14,-5,Won
2170_P1,-68,2,4536,1046,-63,19,4,Won
2553_P1,-36,5,6148,204,-95,5,-4,Won
2868_P1,-5,6,-639,-1505,,-29,-11,Lost
3649_P1,-2,-2,3003,19,15,3,-2,Lost
4433_P1,-5,1,931,1328,20,23,5,Lost
4442_P1,-29,1,1967,952,7,14,-4,Won
4472_P1,-8,2,911,1407,-78,25,5,Lost
4671_P1,-11,2,2995,983,60,18,0,Won
5072_P1,-10,1,1679,351,37,4,-4,Won
5249_P1,-2,-3,2873,-227,-29,-6,-1,Won
5398_P1,-1,3,2247,-172,25,-8,-2,Won
6153_P1,-3,4,5387,-53,-48,9,-2,Lost
6176_P1,-18,4,3598,908,,23,1,Won
6434_P1,-10,4,1854,203,-44,11,1,Won
6599_P1,-1,-1,643,762,-59,25,5,Lost
6602_P1,-6,5,1880,847,-2,26,2,Won
6626_P1,-20,3,1886,709,,23,4,Won
8082_P1,-1,2,-58,0,-25,5,-2,Lost
8999_P1,-2,1,29,129,-37,11,-1,Won
9037_P1,-1,-1,399,-126,-86,5,0,Won
9317_P1,-1,1,-37,-268,21,7,-2,Won
9353_P1,-2,2,-58,-289,-20,6,-2,Lost
86_P2,-8,3,2535,1428,31,26,0,Won
87_P2,-2,6,-2010,1380,29,18,3,Won
92_P2,-6,8,-950,1497,34,22,2,Won
246_P2,-5,5,-1829,1561,-21,24,4,Won
250_P2,-7,7,-853,1549,7,25,3,Won
369_P2,-6,2,2048,894,10,17,-1,Won
498_P2,-9,1,-3746,362,,2,-6,Won
594_P2,-5,1,-7729,167,52,3,-5,Lost
712_P2,-5,6,-1853,635,-67,13,0,Won
737_P2,-3,1,-6900,-879,-51,-15,-8,Won
738_P2,-5,5,-1863,522,-11,9,-1,Won
836_P2,-36,2,-965,502,,9,-4,Won
1041_P2,-7,-2,3252,517,-35,10,3,Lost
1839_P2,-7,1,731,54,-52,0,1,Lost
1879_P2,-1,1,4808,1055,13,18,6,Lost
1882_P2,-2,-8,2861,1085,-15,19,8,Won
1889_P2,-22,1,6036,1087,-29,19,4,Won
1933_P2,-44,3,4117,676,-61,11,4,Won
2400_P2,-5,-1,1988,-171,-94,-3,0,Lost
3709_P2,-25,2,1787,138,31,-3,-9,Won
3760_P2,-14,3,3599,494,,12,-1,Won
4474_P2,-10,3,1666,699,-47,11,-4,Won
4788_P2,-10,2,1894,964,-1,16,-1,Won
4873_P2,-64,1,833,1674,11,30,8,Won
5026_P2,-11,3,3095,490,14,9,-3,Lost
5219_P2,-12,2,1848,421,22,5,-5,Lost
5262_P2,-16,2,2776,95,-14,3,-4,Won
6195_P2,-3,3,5400,-73,-22,8,-2,Won
6433_P2,-1,-2,599,879,-44,26,4,Won
6601_P2,-4,2,5116,-25,-9,11,-2,Won
6706_P2,-12,3,2644,669,-38,18,2,Won
6962_P2,-2,4,1465,212,-20,13,-1,Won
7694_P2,-1,1,-280,-339,-46,-1,0,Lost
7806_P2,-4,2,2023,-629,-81,-8,-6,Won
7847_P2,-4,3,1016,-257,-10,5,-3,Won
55_P1,-47,-1,-68,347,-17,7,3,Won
57_P1,-23,-1,127,925,-42,18,2,Won
113_P1,-23,-1,58,905,,14,2,Won
248_P1,-4,-1,-3827,396,-35,8,4,Lost
259_P1,-1,-1,3393,-191,-16,-4,-3,Won
282_P1,-25,-1,13062,1447,-6,23,8,Won
420_P1,-19,-1,-256,60,3,2,-5,Won
525_P1,-22,-1,-6356,573,,11,1,Won
831_P1,-14,-1,3094,393,,9,2,Won
1100_P1,-28,-1,-1872,1230,,21,2,Won
1392_P1,-9,-1,7464,393,16,7,2,Lost
1393_P1,-12,-1,9333,-28,8,-5,-4,Lost
1446_P1,-8,-1,-4160,656,23,11,0,Lost
2387_P1,-7,-1,-3619,948,,22,8,Won
2457_P1,-15,-1,705,247,,0,-3,Won
2583_P1,-4,-1,-1826,100,19,-1,-6,Won
2862_P1,3,-1,-6849,-1071,,-15,-2,Won
3278_P1,-12,-1,5023,1414,-19,30,13,Won
3279_P1,-11,-1,-2325,983,28,15,-1,Lost
3767_P1,-20,-1,-1092,704,,11,-4,Won
3794_P1,-21,-1,1528,462,11,4,-3,Won
3837_P1,-110,-1,-1055,782,12,18,4,Lost
4676_P1,4,-1,-1628,73,-28,11,4,Won
4968_P1,-26,-1,1086,550,25,5,4,Won
5020_P1,7,-1,-3403,-241,107,-13,0,Won
5400_P1,-14,-1,17,494,-39,15,1,Won
5754_P1,-14,-1,-1469,751,,16,3,Lost
6151_P1,1,-1,-2222,327,70,-1,-1,Lost
8144_P1,-10,-1,814,57,,-5,-1,Lost
8447_P1,6,-1,-392,-123,-46,4,1,Lost
8566_P1,-1,-1,284,421,4,12,3,Won
9097_P1,6,-1,-747,-304,-40,-1,2,Won
45_P2,-4,-1,4564,790,-4,10,5,Lost
100_P2,-1,-1,44,-129,-35,-1,0,Won
206_P2,-8,-1,-6139,-182,-11,-1,-3,Won
499_P2,1,-1,8272,1103,,15,5,Lost
639_P2,6,-1,-5061,-1648,-37,-29,-8,Lost
643_P2,-1,-1,-2367,-735,6,-17,-7,Won
1230_P2,2,-1,5561,-550,35,-13,-2,Lost
1263_P2,3,-1,2009,-605,-37,-13,1,Won
1267_P2,-22,-1,6542,1816,-29,35,15,Won
1349_P2,-28,-1,7375,1007,-16,25,6,Won
1395_P2,-89,-1,6072,1575,-79,26,5,Won
2155_P2,-10,-1,5274,864,38,15,5,Lost
2187_P2,4,-1,-1705,11,7,3,1,Lost
2451_P2,-26,-1,1030,511,6,9,1,Won
2541_P2,-51,-1,5528,716,-101,13,2,Lost
2559_P2,-7,-1,-1036,636,,21,5,Won
2986_P2,-41,-1,1981,1190,,27,5,Lost
3180_P2,-18,-1,4848,273,,5,-6,Won
3214_P2,-29,-1,2193,886,-15,14,9,Won
3319_P2,-3,-1,-1590,-804,10,-16,-7,Won
3367_P2,-56,-1,776,661,-6,16,7,Won
3613_P2,-8,-1,-3094,808,40,9,-3,Won
3615_P2,-11,-1,557,1670,-2,30,2,Lost
3747_P2,6,-1,-5404,460,-3,8,6,Lost
3785_P2,2,-1,1199,-237,24,-1,1,Lost
3958_P2,-7,-1,-3543,-203,-16,-4,-4,Won
4146_P2,19,-1,3578,-227,14,-4,-1,Lost
4174_P2,-24,-1,2637,89,-1,-2,0,Won
4223_P2,12,-1,-2564,362,4,-1,1,Lost
4321_P2,-64,-1,2059,963,9,19,7,Won
4831_P2,-1,-1,13,138,53,2,1,Won
4962_P2,19,-1,146,-26,36,-2,1,Lost
5416_P2,-20,-1,-2343,-144,,-5,-1,Won
5740_P2,-6,-1,-613,-216,56,-3,0,Won
7715_P2,-13,-1,1159,85,,0,-7,Won
8410_P2,-7,-1,-664,209,-5,2,0,Won
8777_P2,9,-1,545,27,-17,1,4,Lost
8836_P2,8,-1,-1679,-1348,-31,-25,-3,Lost
9213_P2,2,-1,-605,-221,69,-13,1,Won
9214_P2,3,-1,-465,-2,51,0,1,Won
9319_P2,2,-1,195,505,24,6,2,Lost
9487_P2,9,-1,-563,85,5,7,3,Lost
9565_P2,6,-1,-826,-318,-27,-6,-1,Won
10039_P2,1,-1,215,362,2,7,2,Won
45_P1,4,1,-4564,-790,4,-10,-5,Won
51_P1,-46,1,-1894,1116,-111,19,4,Won
90_P1,-5,1,4551,69,-28,5,-3,Won
140_P1,-12,1,11540,-312,-2,-7,-7,Won
206_P1,8,1,6139,182,11,1,3,Lost
261_P1,-20,1,9286,1530,,28,4,Lost
371_P1,-2,1,3536,-384,-35,-2,-2,Won
374_P1,-10,1,656,598,14,13,0,Lost
494_P1,-12,1,1613,68,24,6,-2,Won
499_P1,-1,1,-8272,-1103,,-15,-5,Won
532_P1,-30,1,142,973,,12,4,Won
616_P1,-48,1,5111,1056,-120,19,1,Won
619_P1,-12,1,-4265,266,,8,-6,Won
639_P1,-6,1,5061,1648,37,29,8,Won
728_P1,-17,1,7133,155,,-4,-6,Won
867_P1,-2,1,-378,314,,5,4,Won
890_P1,-8,1,4775,-177,-12,-2,-4,Won
897_P1,-23,1,3377,-52,,0,-5,Won
900_P1,-34,1,-1146,396,,7,-5,Won
1094_P1,-10,1,9909,138,,-1,1,Won
1230_P1,-2,1,-5561,550,-35,13,2,Won
1241_P1,-18,1,-2508,1006,1,20,2,Won
1263_P1,-3,1,-2009,605,37,13,-1,Lost
1354_P1,-19,1,-4670,349,25,3,-3,Won
1360_P1,-82,1,3334,940,-92,22,5,Lost
1410_P1,-8,1,11308,-140,,-3,-5,Won
1942_P1,-13,1,6256,238,,1,2,Lost
2187_P1,-4,1,1705,-11,-7,-3,-1,Won
2196_P1,-13,1,3077,267,-22,6,1,Lost
2451_P1,26,1,-1030,-511,-6,-9,-1,Lost
3211_P1,-97,1,3698,1032,-9,22,12,Lost
3214_P1,29,1,-2193,-886,15,-14,-9,Lost
3285_P1,-15,1,3528,847,6,17,7,Lost
3319_P1,3,1,1590,804,-10,16,7,Lost
3747_P1,-6,1,5404,-460,3,-8,-6,Won
3765_P1,-11,1,-1677,1283,,23,5,Won
3785_P1,-2,1,-1199,237,-24,1,-1,Won
4015_P1,-12,1,-4030,-345,-12,-9,-1,Won
4146_P1,-19,1,-3578,227,-14,4,1,Won
4223_P1,-12,1,2564,-362,-4,1,-1,Won
4321_P1,64,1,-2059,-963,-9,-19,-7,Lost
4673_P1,-6,1,-258,795,79,15,2,Lost
4962_P1,-19,1,-146,26,-36,2,-1,Won
5064_P1,-6,1,2024,274,-68,6,-1,Lost
5085_P1,-14,1,-118,391,,9,2,Won
5215_P1,-15,1,-1654,1066,0,20,1,Lost
5277_P1,-7,1,-750,512,,10,-2,Won
5740_P1,6,1,613,216,-56,3,0,Lost
5848_P1,-24,1,-1882,633,,10,0,Lost
6124_P1,-17,1,2193,656,27,13,0,Won
6621_P1,-12,1,1339,280,,15,3,Won
6760_P1,-61,1,1319,537,-89,13,5,Won
8131_P1,-12,1,1639,407,4,12,0,Lost
8408_P1,-2,1,1111,214,44,3,-3,Lost
8410_P1,7,1,664,-209,5,-2,0,Lost
8424_P1,-16,1,849,210,,2,-2,Lost
8535_P1,-21,1,862,262,-7,6,-1,Lost
8684_P1,-78,1,2818,1216,-88,31,2,Won
8777_P1,-9,1,-545,-27,17,-1,-4,Won
8836_P1,-8,1,1679,1348,31,25,3,Won
9213_P1,-2,1,605,221,-69,13,-1,Lost
9214_P1,-3,1,465,2,-51,0,-1,Lost
9319_P1,-2,1,-195,-505,-24,-6,-2,Won
